,index,id,billing_system_id,event_type,created_at,updated_at,user_id,payload,event_time,user_id_str,year-month
361,7891,9065,evt_16wx9eB3hEhqM7EobW5E05oo,invoice.payment_failed,2015-10-17 16:03:37.504565,2015-10-17 16:03:37.504565,230,"{""id"":""evt_16wx9eB3hEhqM7EobW5E05oo"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1445097814,""data"":{""object"":{""id"":""in_16vqkaB3hEhqM7Eo7ntoEqVi"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":2,""attempted"":true,""charge"":""ch_16wx9cB3hEhqM7EottIBZEEu"",""closed"":false,""currency"":""usd"",""customer"":""cus_78GavLA67w4t0f"",""date"":1444834868,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_78KZBtB16JcdfB"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1444834800,""end"":1445439600},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Loan Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_16vqkaB3hEhqM7Eo7ntoEqVi/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":null,""paid"":false,""period_end"":1444834800,""period_start"":1444408796,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_78KZBtB16JcdfB"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1444834882,""statement_description"":null,""payment"":""ch_16wx9cB3hEhqM7EottIBZEEu""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2015-10-17 16:03:34,230,2015-04
362,7922,9097,evt_16xJbiB3hEhqM7EocK8hKgbd,invoice.payment_failed,2015-10-18 16:02:06.100089,2015-10-18 16:02:06.100089,229,"{""id"":""evt_16xJbiB3hEhqM7EocK8hKgbd"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1445184122,""data"":{""object"":{""id"":""in_16xIeTB3hEhqM7Eokk1HIKct"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_16xJbhB3hEhqM7Eo73MvumQh"",""closed"":false,""currency"":""usd"",""customer"":""cus_781Wn3TfqZIrP6"",""date"":1445180449,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_78I09pip6QQ3IA"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1445180400,""end"":1445785200},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Loan Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_16xIeTB3hEhqM7Eokk1HIKct/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1445443321,""paid"":false,""period_end"":1445180400,""period_start"":1444399240,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_78I09pip6QQ3IA"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1445180458,""statement_description"":null,""payment"":""ch_16xJbhB3hEhqM7Eo73MvumQh""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2015-10-18 16:02:02,229,2015-04
363,7932,9107,evt_16xJbjB3hEhqM7EoK1P7bVMc,invoice.payment_failed,2015-10-18 16:02:09.397358,2015-10-18 16:02:09.397358,236,"{""id"":""evt_16xJbjB3hEhqM7EoK1P7bVMc"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1445184123,""data"":{""object"":{""id"":""in_16xIeSB3hEhqM7Eoi5FCOeOY"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_16xJbhB3hEhqM7EoeyoVn4f0"",""closed"":false,""currency"":""usd"",""customer"":""cus_7AJKkDccxkK3H7"",""date"":1445180448,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7AVLeHz4lr7p7U"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1445180400,""end"":1445785200},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Loan Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_16xIeSB3hEhqM7Eoi5FCOeOY/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1445443321,""paid"":false,""period_end"":1445180400,""period_start"":1444910167,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7AVLeHz4lr7p7U"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1445180460,""statement_description"":null,""payment"":""ch_16xJbhB3hEhqM7EoeyoVn4f0""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2015-10-18 16:02:03,236,2015-04
364,7940,9115,evt_16xJcWB3hEhqM7Eo1JFKKf2b,invoice.payment_failed,2015-10-18 16:02:59.079058,2015-10-18 16:02:59.079058,192,"{""id"":""evt_16xJcWB3hEhqM7Eo1JFKKf2b"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1445184172,""data"":{""object"":{""id"":""in_16xIf9B3hEhqM7EovqZhRJ1G"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_16xJcUB3hEhqM7EofUVfyAUc"",""closed"":false,""currency"":""usd"",""customer"":""cus_70BcDRDweOCfuj"",""date"":1445180491,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_70Bt0yNtVshsLW"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1445180400,""end"":1445785200},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Loan Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_16xIf9B3hEhqM7EovqZhRJ1G/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1445443370,""paid"":false,""period_end"":1445180400,""period_start"":1444575600,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_70Bt0yNtVshsLW"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1445180504,""statement_description"":null,""payment"":""ch_16xJcUB3hEhqM7EofUVfyAUc""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2015-10-18 16:02:52,192,2015-04
365,8009,9177,evt_16xg5vB3hEhqM7EoGMfjIabC,invoice.payment_failed,2015-10-19 16:02:51.244024,2015-10-19 16:02:51.244024,143,"{""id"":""evt_16xg5vB3hEhqM7EoGMfjIabC"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1445270563,""data"":{""object"":{""id"":""in_16wZhOB3hEhqM7EoYPaTaifP"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":2,""attempted"":true,""charge"":""ch_16xg5uB3hEhqM7EoGxofrMHk"",""closed"":false,""currency"":""usd"",""customer"":""cus_6n0pIs0Zu7on7n"",""date"":1445007650,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_6n0qK0u3R4cNaG"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1445007600,""end"":1445612400},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Loan Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_16wZhOB3hEhqM7EoYPaTaifP/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":null,""paid"":false,""period_end"":1445007600,""period_start"":1444402800,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_6n0qK0u3R4cNaG"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1445007660,""statement_description"":null,""payment"":""ch_16xg5uB3hEhqM7EoGxofrMHk""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2015-10-19 16:02:43,143,2015-04
366,8014,9182,evt_16xg5vB3hEhqM7EopTR7upb3,invoice.payment_failed,2015-10-19 16:03:03.992451,2015-10-19 16:03:03.992451,131,"{""id"":""evt_16xg5vB3hEhqM7EopTR7upb3"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1445270563,""data"":{""object"":{""id"":""in_16wZhMB3hEhqM7EoS5ZgTALu"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":2,""attempted"":true,""charge"":""ch_16xg5uB3hEhqM7Eom7tsfQfW"",""closed"":false,""currency"":""usd"",""customer"":""cus_6lTOImEamwRwVW"",""date"":1445007648,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_6lTZzgoy9HHQay"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1445007600,""end"":1445612400},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Loan Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_16wZhMB3hEhqM7EoS5ZgTALu/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":null,""paid"":false,""period_end"":1445007600,""period_start"":1444402800,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_6lTZzgoy9HHQay"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1445007660,""statement_description"":null,""payment"":""ch_16xg5uB3hEhqM7Eom7tsfQfW""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2015-10-19 16:02:43,131,2015-04
367,8016,9183,evt_16xg6mB3hEhqM7EoxvHQJObm,invoice.payment_failed,2015-10-19 16:03:42.434449,2015-10-19 16:03:42.434449,187,"{""id"":""evt_16xg6mB3hEhqM7EoxvHQJObm"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1445270616,""data"":{""object"":{""id"":""in_16wZhLB3hEhqM7EoClltQ1Mg"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":2,""attempted"":true,""charge"":""ch_16xg6kB3hEhqM7EoCwRf7ci1"",""closed"":false,""currency"":""usd"",""customer"":""cus_6z34Q3woIIUeU6"",""date"":1445007647,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_6z38ALb3vcK78v"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1445007600,""end"":1445612400},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Loan Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_16wZhLB3hEhqM7EoClltQ1Mg/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":null,""paid"":false,""period_end"":1445007600,""period_start"":1444402800,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_6z38ALb3vcK78v"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1445007661,""statement_description"":null,""payment"":""ch_16xg6kB3hEhqM7EoCwRf7ci1""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2015-10-19 16:03:36,187,2015-04
368,8041,9212,evt_16xor7B3hEhqM7EoGC39WaXr,invoice.payment_failed,2015-10-20 01:24:09.558551,2015-10-20 01:24:09.558551,57,"{""id"":""evt_16xor7B3hEhqM7EoGC39WaXr"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1445304241,""data"":{""object"":{""id"":""in_16wiOgB3hEhqM7EoUpOD9qny"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":2,""attempted"":true,""charge"":""ch_16xor6B3hEhqM7EoRw6TbGL6"",""closed"":false,""currency"":""usd"",""customer"":""cus_6P7tD5DAJ8a7j1"",""date"":1445041086,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_6gfa4CCeO6qMdh"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1445039999,""end"":1445644799},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Loan Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_16wiOgB3hEhqM7EoUpOD9qny/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":null,""paid"":false,""period_end"":1445039999,""period_start"":1444435199,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_6gfa4CCeO6qMdh"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1445041149,""statement_description"":null,""payment"":""ch_16xor6B3hEhqM7EoRw6TbGL6""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2015-10-20 01:24:01,57,2015-04
369,8081,9266,evt_16y2Z2B3hEhqM7EoM1b4rfld,invoice.payment_failed,2015-10-20 16:02:26.085138,2015-10-20 16:02:26.085138,224,"{""id"":""evt_16y2Z2B3hEhqM7EoM1b4rfld"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1445356936,""data"":{""object"":{""id"":""in_16y1biB3hEhqM7EoMwXhfTO7"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_16y2Z0B3hEhqM7EozB1NrZHy"",""closed"":false,""currency"":""usd"",""customer"":""cus_76RlBthZl6aO9I"",""date"":1445353258,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_76SKHjSAAsdzxx"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1445353200,""end"":1445958000},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Loan Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_16y1biB3hEhqM7EoMwXhfTO7/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1445616134,""paid"":false,""period_end"":1445353200,""period_start"":1444748400,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_76SKHjSAAsdzxx"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1445353273,""statement_description"":null,""payment"":""ch_16y2Z0B3hEhqM7EozB1NrZHy""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2015-10-20 16:02:16,224,2015-04
370,8150,9327,evt_16yP3KB3hEhqM7EoxGLzHNUr,invoice.payment_failed,2015-10-21 16:03:06.603718,2015-10-21 16:03:06.603718,77,"{""id"":""evt_16yP3KB3hEhqM7EoxGLzHNUr"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1445443382,""data"":{""object"":{""id"":""in_16yO5jB3hEhqM7Eo619tnp4x"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_16yP3IB3hEhqM7Eokuz1s55f"",""closed"":false,""currency"":""usd"",""customer"":""cus_6Uzizuwa5H6crP"",""date"":1445439687,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_6UzrpcGozRCeSe"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1445439600,""end"":1446044400},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Loan Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_16yO5jB3hEhqM7Eo619tnp4x/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1445702580,""paid"":false,""period_end"":1445439600,""period_start"":1444834800,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_6UzrpcGozRCeSe"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1445439697,""statement_description"":null,""payment"":""ch_16yP3IB3hEhqM7Eokuz1s55f""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2015-10-21 16:03:02,77,2015-04
